dft_action,event_pair_key,system_id,formula,natoms,nsubs,nvacs,split,event_type,event_family,story_role,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,foundation_neb_status,finetuned_neb_status,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,both_models_status_usable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_notes,finetuned_notes,selection_score,score_story_weight,score_cost_penalty,selection_reason,finetuned_source_init_data,finetuned_source_final_relaxed_data,score_transition_severity,score_readiness_bonus,score_barrier_disagreement_term,score_kinetics_term,rank_within_action,rank_within_action_event_type,recommended_priority_tier
full_neb,P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1__101__71,P_P137N6_539a3b77-1177-49f8-920e-888a9e3efee1,P137N6,144,6,1,test,AC_hop,far_AC,far-from-N armchair baseline,101,71,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.07867087,0.070894619,0.080006775,0.21822359,0.007776250999999998,0.138216815,interior_saddle,interior_saddle,,,20.395544,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.007776,8.271667,34,25,extended
full_neb,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__125__23,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,125,23,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17329083,0.076496256,0.45090708,0.40437526,0.09679457400000001,0.04653182,interior_saddle,interior_saddle,,,20.285101,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.096795,7.905372,35,5,extended
full_neb,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792__74__109,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,74,109,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.13032993,0.74592659,0.11821677,0.011877821,0.6155966599999999,0.106338949,interior_saddle,interior_saddle,,,19.805556,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.615597,5.545391,36,26,extended
full_neb,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__37__1,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,trap_escape,escape,trap/detrap bottleneck,37,1,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.13926681,0.59298753,0.0046230529,0.16761245,0.4537207200000001,0.1629893971,interior_saddle,interior_saddle,,,19.656859,1.5,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.453721,5.283547,37,4,extended
full_neb,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62__83__53,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62,P134N6,144,6,4,test,AC_hop,far_AC,far-from-N armchair baseline,83,53,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.10305846,0.34299795,0.10842017,0.47248512,0.23993948999999998,0.36406495,interior_saddle,interior_saddle,,,18.686419,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.239939,6.533451,38,27,extended
full_neb,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4__113__72,P_P126N9_99e52c62-7004-4c8b-8dc2-23541285b4c4,P126N9,144,9,9,test,AC_hop,far_AC,far-from-N armchair baseline,113,72,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.10055596,0.088039403,0.36789933,0.31848497,0.012516556999999998,0.049414360000000046,interior_saddle,interior_saddle,,,18.048749,1.0,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.012517,7.244308,39,28,extended
full_neb,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2__51__15,P_P130N6_ee74078f-bc7a-4330-a46a-c9964d4dabd2,P130N6,144,6,8,test,AC_hop,far_AC,far-from-N armchair baseline,51,15,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.10557433,0.28945008,0.15052392,0.520389,0.18387575,0.36986507999999996,interior_saddle,interior_saddle,,,17.906597,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.183876,6.427796,40,29,extended
full_neb,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce__128__93,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,128,93,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.11505726,0.35047339,0.093924604,0.30860935,0.23541613,0.214684746,interior_saddle,interior_saddle,,,17.700336,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.235416,6.058504,41,30,extended
full_neb,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__13__121,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,AC_hop,far_AC,far-from-N armchair baseline,13,121,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.13556546,0.53702855,0.55478973,0.21615385,0.40146309,0.33863588,interior_saddle,interior_saddle,,,17.569573,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.401463,5.388934,42,31,extended
full_neb,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__102__143,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,P137N4,144,4,3,test,AC_hop,far_AC,far-from-N armchair baseline,102,143,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.1281719,0.4072706,0.097855527,0.41594233,0.2790987,0.31808680300000003,interior_saddle,interior_saddle,,,17.247904,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.279099,5.612557,43,32,extended
full_neb,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df__35__71,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,P137N4,144,4,3,test,AC_hop,far_AC,far-from-N armchair baseline,35,71,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.12749691,0.38415154,0.17179642,0.38630122,0.25665463,0.2145048,interior_saddle,interior_saddle,,,17.111039,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.256655,5.633901,44,33,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__29__137,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,29,137,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.135817,0.42656967,1.0161934,1.2957341,0.29075267000000005,0.2795407000000001,interior_saddle,interior_saddle,,,16.879299,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.290753,5.381639,45,34,extended
full_neb,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__41__107,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,41,107,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.1658885,0.10970886,0.18962432,0.052664554,0.05617963999999999,0.136959766,interior_saddle,interior_saddle,,,16.672224,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.05618,6.261393,46,35,extended
full_neb,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__8__44,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,P137N5,144,5,2,test,AC_hop,far_AC,far-from-N armchair baseline,8,44,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.13501351,0.38703023,0.095775931,0.40478916,0.25201671999999997,0.309013229,interior_saddle,interior_saddle,,,16.616155,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.252017,5.405011,47,36,extended
full_neb,P_P137N2_0d50c75d-1679-4bca-b91a-30bc458a92b4__70__34,P_P137N2_0d50c75d-1679-4bca-b91a-30bc458a92b4,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,70,34,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.50435903,0.15493127,0.69505603,1.0711894,0.34942776000000003,0.3761333699999999,interior_saddle,interior_saddle,,,16.344792,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.349428,4.879685,48,37,extended
full_neb,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c__14__50,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c,P137N3,144,3,4,test,AC_hop,far_AC,far-from-N armchair baseline,14,50,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.11491618,0.15737508,0.024543556,0.24434631,0.042458899999999994,0.21980275400000002,interior_saddle,interior_saddle,,,16.257044,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.042459,6.063686,49,38,extended
full_neb,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346__143__35,P_P137N1_8d9efecc-9986-4799-a3a6-17f1cb926346,P137N1,144,1,6,test,AC_hop,far_AC,far-from-N armchair baseline,143,35,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.14052728,0.36889249,1.1479157,1.3637052,0.22836521,0.21578950000000008,interior_saddle,interior_saddle,,,16.114106,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.228365,5.248592,50,39,extended
full_neb,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba__61__25,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba,P134N7,144,7,3,test,AC_hop,far_AC,far-from-N armchair baseline,61,25,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17337949,0.58016072,0.19146853,0.010120187,0.40678123,0.181348343,interior_saddle,interior_saddle,,,15.907623,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.406781,4.476687,51,40,extended
full_neb,P_P134N7_e6d8503d-2d3e-4f27-a8a3-d4c9252f50ee__103__37,P_P134N7_e6d8503d-2d3e-4f27-a8a3-d4c9252f50ee,P134N7,144,7,3,test,AC_hop,far_AC,far-from-N armchair baseline,103,37,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.16750863,0.53575842,0.017861652,0.33527312,0.36824978999999997,0.317411468,interior_saddle,interior_saddle,,,15.841036,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.36825,4.597519,52,41,extended
full_neb,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__125__84,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,125,84,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.13143316,0.11758194,0.26930864,0.34187816,0.013851219999999997,0.07256952,interior_saddle,interior_saddle,,,15.74527,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.013851,5.96723,53,42,extended
full_neb,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__114__12,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,114,12,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.1439681,0.34562532,0.2530976,0.34790225,0.20165722000000003,0.09480465000000005,interior_saddle,interior_saddle,,,15.714232,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.201657,5.155487,54,6,extended
full_neb,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692__24__132,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692,P134N8,144,8,2,test,AC_hop,far_AC,far-from-N armchair baseline,24,132,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.14165694,0.32054575,0.14693475,0.3635997,0.17888881,0.21666495000000002,interior_saddle,interior_saddle,,,15.566423,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.178889,5.217656,55,43,extended
full_neb,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__20__56,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,20,56,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.15066071,0.37627205,0.16463014,0.40243662,0.22561134000000002,0.23780648000000001,interior_saddle,interior_saddle,,,15.561964,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.225611,4.983537,56,44,extended
full_neb,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62__71__107,P_P126N9_72625443-b1e7-46d4-ae25-d5d00e84ff62,P126N9,144,9,9,test,trap_escape,escape,trap/detrap bottleneck,71,107,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.31186549,0.18070779,0.5401423,0.6684314,0.13115770000000002,0.12828910000000004,interior_saddle,interior_saddle,,,15.178236,1.5,0.54,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.131158,4.334487,57,5,extended
full_neb,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d__134__32,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d,P130N5,144,5,9,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,134,32,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17121755,0.42875771,0.16417096,0.39803251,0.25754016,0.23386155,interior_saddle,interior_saddle,,,14.681195,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.25754,4.520437,58,7,extended
full_neb,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__74__109,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,AC_hop,far_AC,far-from-N armchair baseline,74,109,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.190301,0.50940055,1.1169598,0.014586016,0.31909954999999995,1.102373784,interior_saddle,interior_saddle,,,14.575691,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.3191,4.161448,59,45,extended
full_neb,P_P134N9_c82f4875-98fb-49f1-ab04-283575a00f39__10__46,P_P134N9_c82f4875-98fb-49f1-ab04-283575a00f39,P134N9,144,9,1,test,AC_hop,far_AC,far-from-N armchair baseline,10,46,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.15756359,0.29959025,0.153045,0.38293903,0.14202666,0.22989403000000003,interior_saddle,interior_saddle,,,14.471815,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.142027,4.817801,60,46,extended
full_neb,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__114__79,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,114,79,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17132563,0.37196304,0.18627741,0.36610665,0.20063741000000002,0.17982923999999997,interior_saddle,interior_saddle,,,14.431558,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.200637,4.51823,61,47,extended
full_neb,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__20__128,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,20,128,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.14286003,0.14728566,0.24641653,0.00021925815,0.004425630000000014,0.24619727184999998,interior_saddle,interior_saddle,,,14.19562,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.004426,5.185108,62,48,extended
full_neb,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2__41__5,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,41,5,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17167661,0.29528099,0.17091995,0.25455037,0.12360438000000001,0.08363042000000004,interior_saddle,interior_saddle,,,13.710987,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.123604,4.511076,63,49,extended
full_neb,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337__109__7,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337,P134N8,144,8,2,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,109,7,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.18101362,0.34003278,0.1127801,0.220025,0.15901916,0.1072449,interior_saddle,interior_saddle,,,13.629651,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.159019,4.328749,64,8,extended
full_neb,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe__122__87,P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,122,87,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.18970187,0.38572567,0.2096385,0.47563562,0.19602380000000003,0.26599712,interior_saddle,interior_saddle,,,13.491888,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.196024,4.171849,65,50,extended
full_neb,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c__35__71,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c,P137N3,144,3,4,test,AC_hop,far_AC,far-from-N armchair baseline,35,71,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.19564581,0.37909077,0.20192241,0.42670684,0.18344496000000002,0.22478442999999998,interior_saddle,interior_saddle,,,13.399364,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.183445,4.070902,66,51,extended
full_neb,P_P137N4_45d7c27d-f7cb-443f-93fd-622d98716a8c__5__113,P_P137N4_45d7c27d-f7cb-443f-93fd-622d98716a8c,P137N4,144,4,3,test,trap_escape,escape,trap/detrap bottleneck,5,113,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.61031428,0.32617673,0.47402779,0.62172847,0.28413754999999996,0.14770067999999997,interior_saddle,interior_saddle,,,13.37975,1.5,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.284138,2.658325,67,6,extended
full_neb,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c__10__118,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c,P137N3,144,3,4,test,trap_escape,escape,trap/detrap bottleneck,10,118,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.33811546,0.25046488,0.18972928,0.60119986,0.08765057999999998,0.41147058000000003,interior_saddle,interior_saddle,,,13.147557,1.5,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.087651,3.328176,68,7,extended
full_neb,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988__100__135,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,100,135,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.28295544,0.18228928,0.29219728,0.20628487,0.10066616,0.08591241,interior_saddle,interior_saddle,,,12.995283,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.100666,4.304977,69,52,extended
full_neb,P_P137N2_0d50c75d-1679-4bca-b91a-30bc458a92b4__82__117,P_P137N2_0d50c75d-1679-4bca-b91a-30bc458a92b4,P137N2,144,2,5,test,AC_hop,far_AC,far-from-N armchair baseline,82,117,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.18591832,0.23297823,0.1543928,0.22730788,0.04705991000000001,0.07291508,interior_saddle,interior_saddle,,,12.64399,1.0,0.21,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.04706,4.238755,70,53,extended
full_neb,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d__22__58,P_P130N5_8b8b7b1a-f34c-489d-88eb-451613270b3d,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,22,58,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.33914527,0.20255233,0.21899643,0.21552543,0.13659294,0.003471000000000002,interior_saddle,interior_saddle,,,12.591894,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.136593,3.959575,71,54,extended
full_neb,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d__97__132,P_P130N5_73b92a80-edba-4628-aa33-53087cf4717d,P130N5,144,5,9,test,AC_hop,far_AC,far-from-N armchair baseline,97,132,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.17975165,0.17605142,0.26527967,0.26058074,0.0037002300000000266,0.004698930000000046,interior_saddle,interior_saddle,,,12.457146,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.0037,4.423772,72,55,extended
full_neb,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988__141__106,P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,P130N7,144,7,7,test,AC_hop,far_AC,far-from-N armchair baseline,141,106,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.1842762,0.22573054,0.26976002,0.98113336,0.041454340000000006,0.71137334,interior_saddle,interior_saddle,,,12.448567,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.041454,4.268466,73,56,extended
full_neb,P_P141N2_1129b1b9-35c9-487c-8451-3ba62e8a4a28__33__69,P_P141N2_1129b1b9-35c9-487c-8451-3ba62e8a4a28,P141N2,144,2,1,test,AC_hop,far_AC,far-from-N armchair baseline,33,69,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.22880915,0.38645174,0.21657252,0.38880646,0.15764259,0.17223394000000003,interior_saddle,interior_saddle,,,12.344506,1.0,0.09,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.157643,3.586683,74,57,extended
full_neb,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c__56__20,P_P130N8_4da67312-af60-4b2d-adf5-10c7bd23799c,P130N8,144,8,6,test,AC_hop,far_AC,far-from-N armchair baseline,56,20,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.30245183,0.67071331,0.057664552,0.3334123,0.36826148000000003,0.275747748,interior_saddle,interior_saddle,,,12.200626,1.0,0.42,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.368261,2.837267,75,58,extended
full_neb,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a__0__36,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,0,36,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.2295043,0.34323723,0.21222328,0.35766269,0.11373293000000001,0.14543941000000002,interior_saddle,interior_saddle,,,11.765388,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.113733,3.577762,76,59,extended
full_neb,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b__68__32,P_P141N1_801ae4a4-5b4a-4480-bf01-dbe9c0f9df3b,P141N1,144,1,2,test,AC_hop,far_AC,far-from-N armchair baseline,68,32,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.23994047,0.35534838,0.25092442,0.35120133,0.11540791000000003,0.10027691,interior_saddle,interior_saddle,,,11.731231,1.0,0.09,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.115408,3.448984,77,60,extended
full_neb,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62__83__118,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62,P134N6,144,6,4,test,AC_hop,far_AC,far-from-N armchair baseline,83,118,different_basin,different_basin,different_basin -> different_basin,usable,usable,True,True,True,True,0.23514802,0.36051355,0.17961129,0.37412187,0.12536553,0.19451058000000002,interior_saddle,interior_saddle,,,11.716825,1.0,0.3,Foundation and finetuned share a comparable final basin and both have usable CI-NEB results; this is suitable for direct DFT barrier / hopping-rate calibration.,,,,,0.125366,3.506951,78,61,extended
